ensembl_gene_id,removed,entrezgene_id,hgnc_symbol,gene_biotype,chromosome_name,start_position,end_position
ENSG00000231747,not protein coding,NA,,processed_pseudogene,2,112621809,112622167
ENSG00000237753,not protein coding,NA,SLC20A1-DT,lncRNA,2,112641832,112645720
ENSG00000287937,not protein coding,124907871,,lncRNA,2,112817076,112824457
ENSG00000280228,not protein coding,NA,,TEC,2,112840328,112844195
ENSG00000180152,not protein coding,NA,XIAPP3,processed_pseudogene,2,112853328,112854122
ENSG00000125571,rare,27178,IL37,protein_coding,2,112911165,112918882
ENSG00000227368,not protein coding,NA,CDK8P2,processed_pseudogene,2,112932625,112933171
ENSG00000236124,not protein coding,NA,HMGN2P23,processed_pseudogene,2,112981166,112981434
ENSG00000232090,not protein coding,NA,POLR2DP1,processed_pseudogene,2,112995517,112995937
ENSG00000136694,rare,27179,IL36A,protein_coding,2,113005459,113008044
ENSG00000201805,not protein coding,NA,RNU6-1180P,snRNA,2,113086805,113086911
ENSG00000234174,not protein coding,NA,,lncRNA,2,113171535,113175360
ENSG00000189223,not protein coding,654433,PAX8-AS1,lncRNA,2,113211421,113276581
ENSG00000234997,not protein coding,NA,LINC02966,lncRNA,2,113325009,113430988
ENSG00000231292,not protein coding,NA,IGKV1OR2-108,IG_V_gene,2,113406396,113406872
ENSG00000272563,not protein coding,NA,,lncRNA,2,113432600,113436042
ENSG00000234148,not protein coding,NA,LINC01961,lncRNA,2,113512222,113515488
ENSG00000231943,not protein coding,103344932,PGM5P4-AS1,lncRNA,2,113526836,113542738
ENSG00000225398,not protein coding,NA,PGM5P4,unprocessed_pseudogene,2,113541937,113563298
ENSG00000226516,not protein coding,654412,FAM138B,lncRNA,2,113577382,113578852
ENSG00000226516,not protein coding,124906933,FAM138B,lncRNA,2,113577382,113578852
ENSG00000287165,not protein coding,NA,,lncRNA,2,113582354,113583152
ENSG00000221055,not protein coding,100302128,MIR1302-3,miRNA,2,113582959,113583096
ENSG00000146556,not protein coding,NA,WASH2P,transcribed_unprocessed_pseudogene,2,113588550,113599034
ENSG00000236397,not protein coding,NA,DDX11L2,unprocessed_pseudogene,2,113599036,113601261
ENSG00000279267,not protein coding,NA,,TEC,2,113605867,113607908
ENSG00000240356,not protein coding,NA,RPL23AP7,transcribed_processed_pseudogene,2,113610502,113627090
ENSG00000144158,not protein coding,NA,SNRPA1P1,processed_pseudogene,2,113657908,113658675
ENSG00000175509,not protein coding,NA,ACRP1,processed_pseudogene,2,113667478,113668621
ENSG00000233479,not protein coding,NA,,lncRNA,2,113669166,113673191
ENSG00000227359,not protein coding,NA,LINC02936,lncRNA,2,113677702,113704078
ENSG00000202427,not protein coding,NA,RNU6-744P,snRNA,2,113681111,113681217
ENSG00000265429,not protein coding,100616208,MIR4782,miRNA,2,113721290,113721368
ENSG00000244063,not protein coding,NA,,lncRNA,2,113829390,113831119
ENSG00000228857,not protein coding,NA,ACTR3-AS1,lncRNA,2,113831049,113891020
ENSG00000270019,not protein coding,NA,,lncRNA,2,113888203,113889767
ENSG00000279957,not protein coding,NA,,TEC,2,113904086,113905258
ENSG00000234199,not protein coding,440900,LINC01191,lncRNA,2,113970719,114007304
ENSG00000243179,not protein coding,NA,,lncRNA,2,113979909,113983258
ENSG00000212182,not protein coding,124906194,,snoRNA,2,114005440,114005655
ENSG00000286513,not protein coding,NA,,lncRNA,2,114114679,114117390
ENSG00000235242,not protein coding,NA,,lncRNA,2,114122274,114123293
ENSG00000231926,not protein coding,NA,SEPHS1P7,processed_pseudogene,2,114260050,114261226
ENSG00000222923,not protein coding,NA,RNU2-41P,snRNA,2,114420125,114420302
ENSG00000175497,rare,57628,DPP10,protein_coding,2,114442299,115845780
ENSG00000231538,not protein coding,NA,DPP10-AS3,lncRNA,2,114828432,114833548
ENSG00000235717,not protein coding,NA,DPP10-AS2,lncRNA,2,114833830,114835588
ENSG00000286776,not protein coding,105373575,,lncRNA,2,115079354,115099092
ENSG00000235026,not protein coding,389023,DPP10-AS1,lncRNA,2,115126622,115161385
ENSG00000230391,not protein coding,NA,RPSAP23,processed_pseudogene,2,115468056,115468938
ENSG00000287451,not protein coding,NA,,lncRNA,2,115835129,115940291
ENSG00000271667,not protein coding,NA,,processed_pseudogene,2,116687218,116687387
ENSG00000224869,not protein coding,NA,,processed_pseudogene,2,116726453,116726771
ENSG00000226341,not protein coding,NA,MTCYBP39,processed_pseudogene,2,116751158,116751648
ENSG00000235871,not protein coding,NA,,processed_pseudogene,2,116818086,116818761
ENSG00000230158,not protein coding,NA,MTND1P28,unprocessed_pseudogene,2,117023918,117024867
ENSG00000230950,not protein coding,NA,MTND2P21,unprocessed_pseudogene,2,117025077,117026118
ENSG00000228898,not protein coding,NA,MTCO1P43,unprocessed_pseudogene,2,117026537,117027024
ENSG00000239185,not protein coding,NA,RNU7-190P,snRNA,2,117139715,117139775
ENSG00000227291,not protein coding,NA,,processed_pseudogene,2,117180892,117181562
ENSG00000286370,not protein coding,NA,,lncRNA,2,117536387,117539464
ENSG00000238207,not protein coding,124907878,,lncRNA,2,117754139,117804174
ENSG00000236255,not protein coding,NA,,lncRNA,2,117833937,117841658
ENSG00000125631,not protein coding,NA,HTR5BP,transcribed_unprocessed_pseudogene,2,117859427,117903338
ENSG00000224967,not protein coding,NA,,processed_pseudogene,2,117934025,117934789
ENSG00000235066,not protein coding,NA,,lncRNA,2,117995397,118055033
ENSG00000272895,not protein coding,NA,,lncRNA,2,117998745,117999480
ENSG00000279227,not protein coding,NA,,TEC,2,118014174,118015679
ENSG00000243510,not protein coding,NA,RN7SL111P,misc_RNA,2,118016385,118016669
ENSG00000226856,not protein coding,100506797,THORLNC,lncRNA,2,118132128,118222250
ENSG00000258910,not protein coding,NA,LINC01956,lncRNA,2,118766965,118835110
ENSG00000163064,rare,2019,EN1,protein_coding,2,118842171,118847648
ENSG00000259094,not protein coding,NA,,lncRNA,2,118949306,118952983
ENSG00000264833,not protein coding,NA,RN7SL468P,misc_RNA,2,119169822,119170115
ENSG00000229867,not protein coding,100874111,STEAP3-AS1,lncRNA,2,119244422,119270714
ENSG00000080293,rare,6344,SCTR,protein_coding,2,119439843,119525301
ENSG00000231013,not protein coding,107105282,SCTR-AS1,lncRNA,2,119476428,119487346
ENSG00000163075,rare,200373,CFAP221,protein_coding,2,119544432,119662251
ENSG00000229326,not protein coding,NA,RPL17P15,processed_pseudogene,2,119698623,119700151
ENSG00000233741,not protein coding,NA,RPL27P7,processed_pseudogene,2,119993199,119993611
ENSG00000224789,not protein coding,NA,,lncRNA,2,120174885,120216544
ENSG00000202046,not protein coding,NA,,misc_RNA,2,120192245,120192357
ENSG00000236878,not protein coding,NA,MTATP6P26,processed_pseudogene,2,120211054,120211715
ENSG00000227788,not protein coding,NA,MTCO3P43,processed_pseudogene,2,120211727,120212862
ENSG00000233286,not protein coding,NA,MTND3P10,processed_pseudogene,2,120212935,120213275
ENSG00000243104,not protein coding,NA,MTND4LP14,processed_pseudogene,2,120213344,120213631
ENSG00000234065,not protein coding,NA,MTND4P26,processed_pseudogene,2,120213631,120214989
ENSG00000223549,not protein coding,NA,MTND5P28,processed_pseudogene,2,120215181,120217279
ENSG00000235840,not protein coding,NA,,lncRNA,2,120319007,120326298
ENSG00000163083,rare,3625,INHBB,protein_coding,2,120346136,120351803
ENSG00000280409,not protein coding,84931,LINC01101,TEC,2,120464335,120466218
ENSG00000237614,not protein coding,NA,,lncRNA,2,120542905,120545249
ENSG00000232140,not protein coding,NA,,lncRNA,2,120552481,120558119
ENSG00000201006,not protein coding,NA,,misc_RNA,2,120651273,120651374
ENSG00000229774,not protein coding,NA,,lncRNA,2,120686635,120710517
ENSG00000074047,rare,2736,GLI2,protein_coding,2,120735623,120992653
ENSG00000271709,not protein coding,124907880,,lncRNA,2,120866378,120867403
ENSG00000201584,not protein coding,NA,,misc_RNA,2,121040610,121040710
ENSG00000234455,not protein coding,NA,,lncRNA,2,121081437,121088726
ENSG00000236145,not protein coding,NA,,lncRNA,2,121178327,121182580
ENSG00000232723,not protein coding,NA,RPS17P7,processed_pseudogene,2,121309995,121310412
ENSG00000265451,not protein coding,NA,CLASP1-AS1,lncRNA,2,121530422,121532705
ENSG00000264229,not protein coding,100151683,RNU4ATAC,snRNA,2,121530881,121531007
ENSG00000222467,not protein coding,NA,,misc_RNA,2,121603073,121603164
ENSG00000236859,not protein coding,254128,NIFK-AS1,lncRNA,2,121649320,121728563
ENSG00000230993,not protein coding,NA,RPL12P15,processed_pseudogene,2,121658475,121658973
ENSG00000279721,not protein coding,NA,,TEC,2,121688203,121689714
ENSG00000213239,not protein coding,NA,NPM1P32,processed_pseudogene,2,121708512,121709115
ENSG00000270798,not protein coding,NA,,processed_pseudogene,2,121743479,121745921
ENSG00000224655,not protein coding,101927801,LINC01823,lncRNA,2,121779133,121809962
ENSG00000286481,not protein coding,NA,,lncRNA,2,121902501,122887691
ENSG00000287871,not protein coding,NA,,lncRNA,2,122503366,122505118
ENSG00000237856,not protein coding,NA,,lncRNA,2,123065321,123067722
ENSG00000232740,not protein coding,107985818,LINC01826,lncRNA,2,123066151,123073481
ENSG00000287854,not protein coding,NA,,lncRNA,2,123421486,123438693
ENSG00000226708,not protein coding,NA,,lncRNA,2,123443266,123444445
ENSG00000235640,not protein coding,NA,ELOAP1,processed_pseudogene,2,123695302,123697396
ENSG00000227738,not protein coding,NA,PSMD14P1,processed_pseudogene,2,123762171,123763071
ENSG00000279874,not protein coding,NA,,TEC,2,123850522,123850695
ENSG00000223118,not protein coding,NA,RN7SKP102,misc_RNA,2,123869256,123869570
ENSG00000228400,not protein coding,107985820,CNTNAP5-DT,lncRNA,2,124011984,124025173
ENSG00000155052,rare,129684,CNTNAP5,protein_coding,2,124025287,124921219
ENSG00000238046,not protein coding,NA,MTND5P22,processed_pseudogene,2,124680722,124680916
ENSG00000286384,not protein coding,NA,,lncRNA,2,124695242,124696530
ENSG00000270815,not protein coding,NA,,processed_pseudogene,2,124778454,124778640
ENSG00000252674,not protein coding,NA,RNA5SP102,rRNA_pseudogene,2,124932915,124933020
ENSG00000206726,not protein coding,NA,RNU6-259P,snRNA,2,124989219,124989325
ENSG00000286206,not protein coding,NA,,lncRNA,2,125665331,125717150
ENSG00000235491,not protein coding,NA,LINC01889,lncRNA,2,125710969,125765842
ENSG00000224410,not protein coding,NA,,processed_pseudogene,2,125823108,125823315
ENSG00000226813,not protein coding,105373600,LINC01941,lncRNA,2,126109761,126118023
ENSG00000286515,not protein coding,NA,,lncRNA,2,126154583,126203372
ENSG00000235774,not protein coding,NA,,lncRNA,2,126308494,126343992
ENSG00000236655,not protein coding,NA,SLC6A14P3,processed_pseudogene,2,126311466,126311927
ENSG00000213236,not protein coding,NA,YWHAZP2,processed_pseudogene,2,126557435,126558162
ENSG00000288524,not protein coding,NA,,lncRNA,2,126640708,126646233
ENSG00000235128,not protein coding,NA,,processed_pseudogene,2,126679622,126680420
ENSG00000206963,not protein coding,NA,RNU6-675P,snRNA,2,126702839,126702942
ENSG00000237524,rare,101929926,TEX51,protein_coding,2,126898864,126902097
ENSG00000238788,not protein coding,NA,RNU7-182P,snRNA,2,127017421,127017482
ENSG00000260634,not protein coding,NA,,lncRNA,2,127023537,127025826
ENSG00000286971,not protein coding,NA,,lncRNA,2,127024866,127033948
ENSG00000260163,not protein coding,NA,,lncRNA,2,127025211,127029686
ENSG00000286400,not protein coding,NA,,lncRNA,2,127141976,127143793
ENSG00000237630,not protein coding,NA,NIFKP9,processed_pseudogene,2,127170011,127170231
ENSG00000186684,rare,339761,CYP27C1,protein_coding,2,127183832,127220313
ENSG00000226789,not protein coding,NA,WBP11P2,processed_pseudogene,2,127247258,127250082
ENSG00000286145,not protein coding,NA,,lncRNA,2,127294212,127375075
ENSG00000200250,not protein coding,NA,RNU6-1147P,snRNA,2,127316873,127316979
ENSG00000236682,not protein coding,NA,MAP3K2-DT,lncRNA,2,127388173,127406228
ENSG00000287742,not protein coding,NA,,lncRNA,2,127406731,127408221
ENSG00000264075,not protein coding,100616187,MIR4783,miRNA,2,127423537,127423618
ENSG00000231731,not protein coding,NA,,lncRNA,2,127455394,127514623
ENSG00000202429,not protein coding,NA,RNU4-48P,snRNA,2,127472234,127472415
ENSG00000272789,not protein coding,NA,,lncRNA,2,127625997,127626848
ENSG00000173349,rare,84826,SFT2D3,protein_coding,2,127701497,127705242
ENSG00000201470,not protein coding,NA,RNY4P7,misc_RNA,2,127798903,127798998
ENSG00000200390,not protein coding,NA,,misc_RNA,2,127829747,127829852
ENSG00000274010,not protein coding,NA,ZFP91P1,processed_pseudogene,2,127840606,127841763
ENSG00000202532,not protein coding,NA,RNU6-395P,snRNA,2,127845236,127845341
ENSG00000244563,not protein coding,NA,RPS26P19,processed_pseudogene,2,127846736,127847084
ENSG00000273950,not protein coding,NA,,misc_RNA,2,127856890,127857147
ENSG00000272667,not protein coding,NA,,lncRNA,2,127886556,127887185
ENSG00000286873,not protein coding,NA,,lncRNA,2,127888829,127892732
ENSG00000204399,not protein coding,NA,,processed_pseudogene,2,127931327,127931440
ENSG00000234044,not protein coding,NA,,processed_pseudogene,2,128067194,128067407
ENSG00000200432,not protein coding,NA,,misc_RNA,2,128067800,128067901
ENSG00000229173,not protein coding,NA,SRMP3,processed_pseudogene,2,128139792,128140516
ENSG00000232101,not protein coding,NA,,processed_pseudogene,2,128151154,128151304
ENSG00000229758,not protein coding,NA,DYNLT3P2,processed_pseudogene,2,128199901,128200195
ENSG00000185631,not protein coding,NA,RPL14P6,processed_pseudogene,2,128203361,128203775
ENSG00000238180,not protein coding,NA,RPL21P34,processed_pseudogene,2,128217588,128218072
ENSG00000252742,not protein coding,NA,,misc_RNA,2,128350829,128350927
ENSG00000238379,not protein coding,NA,RNA5SP103,rRNA_pseudogene,2,128445081,128445198
ENSG00000227653,not protein coding,NA,ISCA1P6,processed_pseudogene,2,128518788,128519177
ENSG00000237532,not protein coding,NA,,lncRNA,2,128580491,128581576
ENSG00000238277,not protein coding,NA,,lncRNA,2,129063846,129071725
ENSG00000204460,not protein coding,151121,LINC01854,lncRNA,2,129242173,129273848
ENSG00000233428,not protein coding,NA,PPIAP65,processed_pseudogene,2,129496297,129496788
ENSG00000229536,not protein coding,105373615,LINC02572,lncRNA,2,129825126,129877664
ENSG00000286957,not protein coding,NA,,lncRNA,2,129877896,129884441
ENSG00000214100,not protein coding,NA,PLAC9P1,transcribed_unprocessed_pseudogene,2,129923558,129925788
ENSG00000237574,not protein coding,101927924,LINC01856,lncRNA,2,129923177,129946703
ENSG00000234559,not protein coding,NA,RPL22P7,processed_pseudogene,2,129939848,129940217
ENSG00000225449,not protein coding,NA,RAB6C-AS1,transcribed_unprocessed_pseudogene,2,129968258,129968380
ENSG00000284619,not protein coding,NA,,transcribed_unprocessed_pseudogene,2,129988158,129990530
ENSG00000286026,not protein coding,NA,,lncRNA,2,129990456,130028412
ENSG00000250207,not protein coding,NA,,unprocessed_pseudogene,2,129992602,129993105
ENSG00000217289,not protein coding,NA,,processed_pseudogene,2,129992889,129994040
ENSG00000231147,not protein coding,NA,ARHGAP42P2,unprocessed_pseudogene,2,130006200,130009123
ENSG00000180178,not protein coding,NA,FAR2P1,transcribed_unprocessed_pseudogene,2,130028309,130040560
ENSG00000286058,not protein coding,NA,,lncRNA,2,130026845,130051131
ENSG00000231240,not protein coding,NA,KLF2P1,processed_pseudogene,2,130036958,130038422
ENSG00000248313,not protein coding,NA,CYP4F27P,unprocessed_pseudogene,2,130048426,130049440
ENSG00000196604,rare,728378,POTEF,protein_coding,2,130073535,130129222
ENSG00000228471,not protein coding,NA,,processed_pseudogene,2,130082092,130082220
ENSG00000224087,not protein coding,NA,POTEF-AS1,lncRNA,2,130107684,130109741
ENSG00000252223,not protein coding,NA,RNU6-1049P,snRNA,2,130109204,130109310
ENSG00000223760,not protein coding,NA,MED15P9,transcribed_unprocessed_pseudogene,2,130135978,130137759
ENSG00000152076,rare,91409,CCDC74B,protein_coding,2,130139287,130145134
ENSG00000152086,rare,112714,TUBA3E,protein_coding,2,130191745,130198439
ENSG00000227632,not protein coding,NA,,unprocessed_pseudogene,2,130202312,130212628
ENSG00000230756,not protein coding,NA,RHOQP3,processed_pseudogene,2,130212870,130213490
ENSG00000213225,not protein coding,NA,NOC2LP1,transcribed_processed_pseudogene,2,130229379,130232106
ENSG00000234398,not protein coding,NA,,unprocessed_pseudogene,2,130245971,130248770
ENSG00000236595,not protein coding,NA,MED15P5,processed_pseudogene,2,130251568,130252559
ENSG00000237722,not protein coding,NA,MTND1P29,unprocessed_pseudogene,2,130270440,130272272
ENSG00000231954,not protein coding,NA,MTND2P22,unprocessed_pseudogene,2,130272479,130273511
ENSG00000236211,not protein coding,NA,MTCO1P7,unprocessed_pseudogene,2,130273908,130275449
ENSG00000230496,not protein coding,NA,MTCO2P7,unprocessed_pseudogene,2,130275592,130276257
ENSG00000232990,not protein coding,NA,MTATP6P7,unprocessed_pseudogene,2,130276507,130277187
ENSG00000249997,not protein coding,NA,MTCO3P7,unprocessed_pseudogene,2,130277184,130277957
ENSG00000283940,not protein coding,NA,MTND3P15,unprocessed_pseudogene,2,130278036,130278376
ENSG00000284171,not protein coding,NA,,unprocessed_pseudogene,2,130278444,130278739
ENSG00000230548,not protein coding,NA,MTND4P27,unprocessed_pseudogene,2,130278757,130280110
ENSG00000234934,not protein coding,NA,MTND5P29,unprocessed_pseudogene,2,130280299,130282105
ENSG00000248136,not protein coding,NA,MTND6P8,unprocessed_pseudogene,2,130282085,130282606
ENSG00000233550,not protein coding,NA,MTCYBP8,unprocessed_pseudogene,2,130282679,130283329
ENSG00000226915,not protein coding,NA,RPL19P4,processed_pseudogene,2,130293822,130294405
ENSG00000271435,not protein coding,NA,TEKT4P3,processed_pseudogene,2,130313934,130314411
ENSG00000224352,not protein coding,NA,,unprocessed_pseudogene,2,130330142,130330285
ENSG00000178162,not protein coding,NA,FAR2P2,transcribed_unprocessed_pseudogene,2,130419071,130431363
ENSG00000230646,not protein coding,NA,KLF2P2,processed_pseudogene,2,130427731,130429225
