AM-MDM-Mtb,MDM-IFN,ensembl_gene_id,symbol
MDM,IFNA8,ENSG00000101182,PSMA7
MDM,IFNA8,ENSG00000101187,SLCO4A1
MDM,IFNA8,ENSG00000101188,NTSR1
MDM,IFNA8,ENSG00000101189,MRGBP
MDM,IFNA8,ENSG00000101224,CDC25B
MDM,IFNA8,ENSG00000101236,RNF24
MDM,IFNA8,ENSG00000101246,ARFRP1
MDM,IFNA8,ENSG00000101255,TRIB3
MDM,IFNA8,ENSG00000101290,CDS2
MDM,IFNA8,ENSG00000101331,CCM2L
MDM,IFNA8,ENSG00000101333,PLCB4
MDM,IFNA8,ENSG00000101336,HCK
MDM,IFNA8,ENSG00000101337,TM9SF4
MDM,IFNA8,ENSG00000101343,CRNKL1
MDM,IFNA8,ENSG00000101346,POFUT1
MDM,IFNA8,ENSG00000101347,SAMHD1
MDM,IFNA8,ENSG00000101361,NOP56
MDM,IFNA8,ENSG00000101367,MAPRE1
MDM,IFNA8,ENSG00000101413,RPRD1B
MDM,IFNA8,ENSG00000101444,AHCY
MDM,IFNA8,ENSG00000101473,ACOT8
MDM,IFNA8,ENSG00000101474,APMAP
MDM,IFNA8,ENSG00000101493,ZNF516
MDM,IFNA8,ENSG00000101557,USP14
MDM,IFNA8,ENSG00000101558,VAPA
MDM,IFNA8,ENSG00000101577,LPIN2
MDM,IFNA8,ENSG00000101605,MYOM1
MDM,IFNA8,ENSG00000101608,MYL12A
MDM,IFNA8,ENSG00000101665,SMAD7
MDM,IFNA8,ENSG00000101695,RNF125
MDM,IFNA8,ENSG00000101782,RIOK3
MDM,IFNA8,ENSG00000101966,XIAP
MDM,IFNA8,ENSG00000102032,RENBP
MDM,IFNA8,ENSG00000102054,RBBP7
MDM,IFNA8,ENSG00000102096,PIM2
MDM,IFNA8,ENSG00000102144,PGK1
MDM,IFNA8,ENSG00000102181,CD99L2
MDM,IFNA8,ENSG00000102225,CDK16
MDM,IFNA8,ENSG00000102226,USP11
MDM,IFNA8,ENSG00000102317,RBM3
MDM,IFNA8,ENSG00000102401,ARMCX3
MDM,IFNA8,ENSG00000102547,CAB39L
MDM,IFNA8,ENSG00000102572,STK24
MDM,IFNA8,ENSG00000102575,ACP5
MDM,IFNA8,ENSG00000102699,PARP4
MDM,IFNA8,ENSG00000102781,KATNAL1
MDM,IFNA8,ENSG00000102786,INTS6
MDM,IFNA8,ENSG00000102796,DHRS12
MDM,IFNA8,ENSG00000102804,TSC22D1
MDM,IFNA8,ENSG00000102858,MGRN1
MDM,IFNA8,ENSG00000102878,HSF4
MDM,IFNA8,ENSG00000102879,CORO1A
MDM,IFNA8,ENSG00000102882,MAPK3
MDM,IFNA8,ENSG00000102886,GDPD3
MDM,IFNA8,ENSG00000102893,PHKB
MDM,IFNA8,ENSG00000102900,NUP93
MDM,IFNA8,ENSG00000102910,LONP2
MDM,IFNA8,ENSG00000102978,POLR2C
MDM,IFNA8,ENSG00000102981,PARD6A
MDM,IFNA8,ENSG00000103042,SLC38A7
MDM,IFNA8,ENSG00000103043,VAC14
MDM,IFNA8,ENSG00000103056,SMPD3
MDM,IFNA8,ENSG00000103064,SLC7A6
MDM,IFNA8,ENSG00000103067,ESRP2
MDM,IFNA8,ENSG00000103152,MPG
MDM,IFNA8,ENSG00000103202,NME4
MDM,IFNA8,ENSG00000103245,CIAO3
MDM,IFNA8,ENSG00000103248,MTHFSD
MDM,IFNA8,ENSG00000103249,CLCN7
MDM,IFNA8,ENSG00000103253,HAGHL
MDM,IFNA8,ENSG00000103275,UBE2I
MDM,IFNA8,ENSG00000103326,CAPN15
MDM,IFNA8,ENSG00000103342,GSPT1
MDM,IFNA8,ENSG00000103365,GGA2
MDM,IFNA8,ENSG00000103479,RBL2
MDM,IFNA8,ENSG00000103485,QPRT
MDM,IFNA8,ENSG00000103496,STX4
MDM,IFNA8,ENSG00000103507,BCKDK
MDM,IFNA8,ENSG00000103540,CCP110
MDM,IFNA8,ENSG00000103569,AQP9
MDM,IFNA8,ENSG00000103653,CSK
MDM,IFNA8,ENSG00000103657,HERC1
MDM,IFNA8,ENSG00000103852,TTC23
MDM,IFNA8,ENSG00000103932,RPAP1
MDM,IFNA8,ENSG00000104047,DTWD1
MDM,IFNA8,ENSG00000104067,TJP1
MDM,IFNA8,ENSG00000104081,BMF
MDM,IFNA8,ENSG00000104093,DMXL2
MDM,IFNA8,ENSG00000104131,EIF3J
MDM,IFNA8,ENSG00000104133,SPG11
MDM,IFNA8,ENSG00000104267,CA2
MDM,IFNA8,ENSG00000104290,FZD3
MDM,IFNA8,ENSG00000104321,TRPA1
MDM,IFNA8,ENSG00000104325,DECR1
MDM,IFNA8,ENSG00000104327,CALB1
MDM,IFNA8,ENSG00000104356,POP1
MDM,IFNA8,ENSG00000104381,GDAP1
MDM,IFNA8,ENSG00000104412,EMC2
MDM,IFNA8,ENSG00000104419,NDRG1
MDM,IFNA8,ENSG00000104447,TRPS1
MDM,IFNA8,ENSG00000104472,CHRAC1
MDM,IFNA8,ENSG00000104611,SH2D4A
MDM,IFNA8,ENSG00000104613,INTS10
MDM,IFNA8,ENSG00000104660,LEPROTL1
MDM,IFNA8,ENSG00000104687,GSR
MDM,IFNA8,ENSG00000104723,TUSC3
MDM,IFNA8,ENSG00000104756,KCTD9
MDM,IFNA8,ENSG00000104783,KCNN4
MDM,IFNA8,ENSG00000104808,DHDH
MDM,IFNA8,ENSG00000104814,MAP4K1
MDM,IFNA8,ENSG00000104833,TUBB4A
MDM,IFNA8,ENSG00000104853,CLPTM1
MDM,IFNA8,ENSG00000104863,LIN7B
MDM,IFNA8,ENSG00000104883,PEX11G
MDM,IFNA8,ENSG00000104884,ERCC2
MDM,IFNA8,ENSG00000104907,TRMT1
MDM,IFNA8,ENSG00000104946,TBC1D17
MDM,IFNA8,ENSG00000104951,IL4I1
MDM,IFNA8,ENSG00000104972,LILRB1
MDM,IFNA8,ENSG00000104974,LILRA1
MDM,IFNA8,ENSG00000104998,IL27RA
MDM,IFNA8,ENSG00000105053,VRK3
MDM,IFNA8,ENSG00000105085,MED26
MDM,IFNA8,ENSG00000105127,AKAP8
MDM,IFNA8,ENSG00000105136,ZNF419
MDM,IFNA8,ENSG00000105173,CCNE1
MDM,IFNA8,ENSG00000105185,PDCD5
MDM,IFNA8,ENSG00000105193,RPS16
MDM,IFNA8,ENSG00000105197,TIMM50
MDM,IFNA8,ENSG00000105204,DYRK1B
MDM,IFNA8,ENSG00000105220,GPI
MDM,IFNA8,ENSG00000105227,PRX
MDM,IFNA8,ENSG00000105246,EBI3
MDM,IFNA8,ENSG00000105248,YJU2
MDM,IFNA8,ENSG00000105287,PRKD2
MDM,IFNA8,ENSG00000105323,HNRNPUL1
MDM,IFNA8,ENSG00000105355,PLIN3
MDM,IFNA8,ENSG00000105397,TYK2
MDM,IFNA8,ENSG00000105401,CDC37
MDM,IFNA8,ENSG00000105464,GRIN2D
MDM,IFNA8,ENSG00000105499,PLA2G4C
MDM,IFNA8,ENSG00000105509,HAS1
MDM,IFNA8,ENSG00000105514,RAB3D
MDM,IFNA8,ENSG00000105519,CAPS
MDM,IFNA8,ENSG00000105552,BCAT2
MDM,IFNA8,ENSG00000105556,MIER2
MDM,IFNA8,ENSG00000105576,TNPO2
MDM,IFNA8,ENSG00000105607,GCDH
MDM,IFNA8,ENSG00000105617,LENG1
MDM,IFNA8,ENSG00000105639,JAK3
MDM,IFNA8,ENSG00000105643,ARRDC2
MDM,IFNA8,ENSG00000105649,RAB3A
MDM,IFNA8,ENSG00000105656,ELL
MDM,IFNA8,ENSG00000105695,MAG
MDM,IFNA8,ENSG00000105697,HAMP
MDM,IFNA8,ENSG00000105698,USF2
MDM,IFNA8,ENSG00000105722,ERF
MDM,IFNA8,ENSG00000105738,SIPA1L3
MDM,IFNA8,ENSG00000105821,DNAJC2
MDM,IFNA8,ENSG00000105855,ITGB8
MDM,IFNA8,ENSG00000105875,WDR91
MDM,IFNA8,ENSG00000105877,DNAH11
MDM,IFNA8,ENSG00000105887,MTPN
MDM,IFNA8,ENSG00000105963,ADAP1
MDM,IFNA8,ENSG00000105971,CAV2
MDM,IFNA8,ENSG00000106028,SSBP1
MDM,IFNA8,ENSG00000106049,HIBADH
MDM,IFNA8,ENSG00000106069,CHN2
MDM,IFNA8,ENSG00000106077,ABHD11
MDM,IFNA8,ENSG00000106123,EPHB6
MDM,IFNA8,ENSG00000106153,CHCHD2
MDM,IFNA8,ENSG00000106244,PDAP1
MDM,IFNA8,ENSG00000106261,ZKSCAN1
MDM,IFNA8,ENSG00000106263,EIF3B
MDM,IFNA8,ENSG00000106328,FSCN3
MDM,IFNA8,ENSG00000106330,MOSPD3
MDM,IFNA8,ENSG00000106344,RBM28
MDM,IFNA8,ENSG00000106367,AP1S1
MDM,IFNA8,ENSG00000106392,C1GALT1
MDM,IFNA8,ENSG00000106404,CLDN15
MDM,IFNA8,ENSG00000106415,GLCCI1
MDM,IFNA8,ENSG00000106524,ANKMY2
MDM,IFNA8,ENSG00000106560,GIMAP2
MDM,IFNA8,ENSG00000106591,MRPL32
MDM,IFNA8,ENSG00000106605,BLVRA
MDM,IFNA8,ENSG00000106635,BCL7B
MDM,IFNA8,ENSG00000106665,CLIP2
MDM,IFNA8,ENSG00000106733,NMRK1
MDM,IFNA8,ENSG00000106771,TMEM245
MDM,IFNA8,ENSG00000106772,PRUNE2
MDM,IFNA8,ENSG00000106785,TRIM14
MDM,IFNA8,ENSG00000106804,C5
MDM,IFNA8,ENSG00000106853,PTGR1
MDM,IFNA8,ENSG00000107099,DOCK8
MDM,IFNA8,ENSG00000107130,NCS1
MDM,IFNA8,ENSG00000107140,TESK1
MDM,IFNA8,ENSG00000107164,FUBP3
MDM,IFNA8,ENSG00000107223,EDF1
MDM,IFNA8,ENSG00000107263,RAPGEF1
MDM,IFNA8,ENSG00000107282,APBA1
MDM,IFNA8,ENSG00000107290,SETX
MDM,IFNA8,ENSG00000107331,ABCA2
MDM,IFNA8,ENSG00000107362,ABHD17B
MDM,IFNA8,ENSG00000107371,EXOSC3
MDM,IFNA8,ENSG00000107372,ZFAND5
MDM,IFNA8,ENSG00000107404,DVL1
MDM,IFNA8,ENSG00000107521,HPS1
MDM,IFNA8,ENSG00000107625,DDX50
MDM,IFNA8,ENSG00000107738,VSIR
MDM,IFNA8,ENSG00000107815,TWNK
MDM,IFNA8,ENSG00000107819,SFXN3
MDM,IFNA8,ENSG00000107864,CPEB3
MDM,IFNA8,ENSG00000107897,ACBD5
MDM,IFNA8,ENSG00000108010,GLRX3
MDM,IFNA8,ENSG00000108055,SMC3
MDM,IFNA8,ENSG00000108091,CCDC6
MDM,IFNA8,ENSG00000108100,CCNY
MDM,IFNA8,ENSG00000108107,RPL28
MDM,IFNA8,ENSG00000108344,PSMD3
MDM,IFNA8,ENSG00000108349,CASC3
MDM,IFNA8,ENSG00000108465,CDK5RAP3
MDM,IFNA8,ENSG00000108468,CBX1
MDM,IFNA8,ENSG00000108515,ENO3
MDM,IFNA8,ENSG00000108561,C1QBP
MDM,IFNA8,ENSG00000108592,FTSJ3
MDM,IFNA8,ENSG00000108666,C17orf75
MDM,IFNA8,ENSG00000108688,CCL7
MDM,IFNA8,ENSG00000108773,KAT2A
MDM,IFNA8,ENSG00000108784,NAGLU
MDM,IFNA8,ENSG00000108799,EZH1
MDM,IFNA8,ENSG00000108828,VAT1
MDM,IFNA8,ENSG00000108829,LRRC59
MDM,IFNA8,ENSG00000108861,DUSP3
MDM,IFNA8,ENSG00000108883,EFTUD2
MDM,IFNA8,ENSG00000108932,SLC16A6
MDM,IFNA8,ENSG00000108960,MMD
MDM,IFNA8,ENSG00000108984,MAP2K6
MDM,IFNA8,ENSG00000109062,SLC9A3R1
MDM,IFNA8,ENSG00000109065,NAT9
MDM,IFNA8,ENSG00000109079,TNFAIP1
MDM,IFNA8,ENSG00000109089,CDR2L
MDM,IFNA8,ENSG00000109111,SUPT6H
MDM,IFNA8,ENSG00000109133,TMEM33
MDM,IFNA8,ENSG00000109189,USP46
MDM,IFNA8,ENSG00000109323,MANBA
MDM,IFNA8,ENSG00000109381,ELF2
MDM,IFNA8,ENSG00000109445,ZNF330
MDM,IFNA8,ENSG00000109466,KLHL2
MDM,IFNA8,ENSG00000109501,WFS1
MDM,IFNA8,ENSG00000109519,GRPEL1
MDM,IFNA8,ENSG00000109572,CLCN3
MDM,IFNA8,ENSG00000109667,SLC2A9
MDM,IFNA8,ENSG00000109689,STIM2
MDM,IFNA8,ENSG00000109787,KLF3
MDM,IFNA8,ENSG00000109814,UGDH
MDM,IFNA8,ENSG00000109819,PPARGC1A
MDM,IFNA8,ENSG00000109881,CCDC34
MDM,IFNA8,ENSG00000109917,ZPR1
MDM,IFNA8,ENSG00000110002,VWA5A
MDM,IFNA8,ENSG00000110011,DNAJC4
MDM,IFNA8,ENSG00000110042,DTX4
MDM,IFNA8,ENSG00000110077,MS4A6A
MDM,IFNA8,ENSG00000110079,MS4A4A
MDM,IFNA8,ENSG00000110090,CPT1A
MDM,IFNA8,ENSG00000110104,CCDC86
MDM,IFNA8,ENSG00000110195,FOLR1
MDM,IFNA8,ENSG00000110367,DDX6
MDM,IFNA8,ENSG00000110442,COMMD9
MDM,IFNA8,ENSG00000110455,ACCS
MDM,IFNA8,ENSG00000110660,SLC35F2
MDM,IFNA8,ENSG00000110665,C11orf21
MDM,IFNA8,ENSG00000110711,AIP
MDM,IFNA8,ENSG00000110717,NDUFS8
MDM,IFNA8,ENSG00000110721,CHKA
MDM,IFNA8,ENSG00000110756,HPS5
MDM,IFNA8,ENSG00000110799,VWF
MDM,IFNA8,ENSG00000110852,CLEC2B
MDM,IFNA8,ENSG00000110876,SELPLG
MDM,IFNA8,ENSG00000110888,CAPRIN2
MDM,IFNA8,ENSG00000110921,MVK
MDM,IFNA8,ENSG00000110931,CAMKK2
MDM,IFNA8,ENSG00000111144,LTA4H
MDM,IFNA8,ENSG00000111181,SLC6A12
MDM,IFNA8,ENSG00000111231,GPN3
MDM,IFNA8,ENSG00000111247,RAD51AP1
MDM,IFNA8,ENSG00000111249,CUX2
MDM,IFNA8,ENSG00000111252,SH2B3
MDM,IFNA8,ENSG00000111300,NAA25
MDM,IFNA8,ENSG00000111358,GTF2H3
MDM,IFNA8,ENSG00000111361,EIF2B1
MDM,IFNA8,ENSG00000111405,ENDOU
MDM,IFNA8,ENSG00000111424,VDR
MDM,IFNA8,ENSG00000111642,CHD4
MDM,IFNA8,ENSG00000111647,BLTP3B
MDM,IFNA8,ENSG00000111653,ING4
MDM,IFNA8,ENSG00000111666,CHPT1
MDM,IFNA8,ENSG00000111669,TPI1
MDM,IFNA8,ENSG00000111674,ENO2
MDM,IFNA8,ENSG00000111676,ATN1
MDM,IFNA8,ENSG00000111711,GOLT1B
MDM,IFNA8,ENSG00000111801,BTN3A3
MDM,IFNA8,ENSG00000111832,RWDD1
MDM,IFNA8,ENSG00000111845,PAK1IP1
MDM,IFNA8,ENSG00000111850,SMIM8
MDM,IFNA8,ENSG00000111875,ASF1A
MDM,IFNA8,ENSG00000111912,NCOA7
MDM,IFNA8,ENSG00000112033,PPARD
MDM,IFNA8,ENSG00000112078,KCTD20
MDM,IFNA8,ENSG00000112081,SRSF3
MDM,IFNA8,ENSG00000112137,PHACTR1
MDM,IFNA8,ENSG00000112139,MDGA1
MDM,IFNA8,ENSG00000112144,CILK1
MDM,IFNA8,ENSG00000112234,FBXL4
MDM,IFNA8,ENSG00000112282,MED23
MDM,IFNA8,ENSG00000112293,GPLD1
MDM,IFNA8,ENSG00000112297,CRYBG1
MDM,IFNA8,ENSG00000112299,VNN1
MDM,IFNA8,ENSG00000112312,GMNN
MDM,IFNA8,ENSG00000112339,HBS1L
MDM,IFNA8,ENSG00000112394,SLC16A10
MDM,IFNA8,ENSG00000112578,BYSL
MDM,IFNA8,ENSG00000112651,MRPL2
MDM,IFNA8,ENSG00000112658,SRF
MDM,IFNA8,ENSG00000112659,CUL9
MDM,IFNA8,ENSG00000112695,COX7A2
MDM,IFNA8,ENSG00000112759,SLC29A1
MDM,IFNA8,ENSG00000112773,TENT5A
MDM,IFNA8,ENSG00000112782,CLIC5
MDM,IFNA8,ENSG00000112787,FBRSL1
MDM,IFNA8,ENSG00000112874,NUDT12
MDM,IFNA8,ENSG00000112893,MAN2A1
MDM,IFNA8,ENSG00000112983,BRD8
MDM,IFNA8,ENSG00000112992,NNT
MDM,IFNA8,ENSG00000113070,HBEGF
MDM,IFNA8,ENSG00000113269,RNF130
MDM,IFNA8,ENSG00000113273,ARSB
MDM,IFNA8,ENSG00000113318,MSH3
MDM,IFNA8,ENSG00000113328,CCNG1
MDM,IFNA8,ENSG00000113391,FAM172A
MDM,IFNA8,ENSG00000113441,LNPEP
MDM,IFNA8,ENSG00000113494,PRLR
MDM,IFNA8,ENSG00000113532,ST8SIA4
MDM,IFNA8,ENSG00000113552,GNPDA1
MDM,IFNA8,ENSG00000113593,PPWD1
MDM,IFNA8,ENSG00000113595,TRIM23
MDM,IFNA8,ENSG00000113643,RARS1
MDM,IFNA8,ENSG00000113649,TCERG1
MDM,IFNA8,ENSG00000113716,HMGXB3
MDM,IFNA8,ENSG00000113719,ERGIC1
MDM,IFNA8,ENSG00000113742,CPEB4
MDM,IFNA8,ENSG00000113790,EHHADH
MDM,IFNA8,ENSG00000113851,CRBN
MDM,IFNA8,ENSG00000113916,BCL6
MDM,IFNA8,ENSG00000114054,PCCB
MDM,IFNA8,ENSG00000114126,TFDP2
MDM,IFNA8,ENSG00000114302,PRKAR2A
MDM,IFNA8,ENSG00000114378,HYAL1
MDM,IFNA8,ENSG00000114391,RPL24
MDM,IFNA8,ENSG00000114439,BBX
MDM,IFNA8,ENSG00000114446,IFT57
MDM,IFNA8,ENSG00000114450,GNB4
MDM,IFNA8,ENSG00000114503,NCBP2
MDM,IFNA8,ENSG00000114541,FRMD4B
MDM,IFNA8,ENSG00000114554,PLXNA1
MDM,IFNA8,ENSG00000114573,ATP6V1A
MDM,IFNA8,ENSG00000114670,NEK11
MDM,IFNA8,ENSG00000114738,MAPKAPK3
MDM,IFNA8,ENSG00000114739,ACVR2B
MDM,IFNA8,ENSG00000114742,WDR48
MDM,IFNA8,ENSG00000114745,GORASP1
MDM,IFNA8,ENSG00000114767,RRP9
MDM,IFNA8,ENSG00000114779,ABHD14B
MDM,IFNA8,ENSG00000114857,NKTR
MDM,IFNA8,ENSG00000114867,EIF4G1
MDM,IFNA8,ENSG00000114904,NEK4
MDM,IFNA8,ENSG00000114948,ADAM23
MDM,IFNA8,ENSG00000114982,KANSL3
MDM,IFNA8,ENSG00000115053,NCL
MDM,IFNA8,ENSG00000115107,STEAP3
MDM,IFNA8,ENSG00000115112,TFCP2L1
MDM,IFNA8,ENSG00000115204,MPV17
MDM,IFNA8,ENSG00000115239,ASB3
MDM,IFNA8,ENSG00000115282,TTC31
MDM,IFNA8,ENSG00000115289,PCGF1
MDM,IFNA8,ENSG00000115310,RTN4
MDM,IFNA8,ENSG00000115317,HTRA2
MDM,IFNA8,ENSG00000115484,CCT4
MDM,IFNA8,ENSG00000115504,EHBP1
MDM,IFNA8,ENSG00000115525,ST3GAL5
MDM,IFNA8,ENSG00000115602,IL1RL1
MDM,IFNA8,ENSG00000115604,IL18R1
MDM,IFNA8,ENSG00000115648,MLPH
MDM,IFNA8,ENSG00000115661,STK16
MDM,IFNA8,ENSG00000115758,ODC1
MDM,IFNA8,ENSG00000115762,PLEKHB2
MDM,IFNA8,ENSG00000115816,CEBPZ
MDM,IFNA8,ENSG00000115828,QPCT
MDM,IFNA8,ENSG00000115875,SRSF7
MDM,IFNA8,ENSG00000115904,SOS1
MDM,IFNA8,ENSG00000115935,WIPF1
MDM,IFNA8,ENSG00000115947,ORC4
MDM,IFNA8,ENSG00000115970,THADA
MDM,IFNA8,ENSG00000115993,TRAK2
MDM,IFNA8,ENSG00000116001,TIA1
MDM,IFNA8,ENSG00000116005,PCYOX1
MDM,IFNA8,ENSG00000116016,EPAS1
MDM,IFNA8,ENSG00000116017,ARID3A
MDM,IFNA8,ENSG00000116191,RALGPS2
MDM,IFNA8,ENSG00000116212,LRRC42
MDM,IFNA8,ENSG00000116251,RPL22
MDM,IFNA8,ENSG00000116266,STXBP3
MDM,IFNA8,ENSG00000116497,S100PBP
MDM,IFNA8,ENSG00000116667,C1orf21
MDM,IFNA8,ENSG00000116679,IVNS1ABP
MDM,IFNA8,ENSG00000116698,SMG7
MDM,IFNA8,ENSG00000116731,PRDM2
MDM,IFNA8,ENSG00000116741,RGS2
MDM,IFNA8,ENSG00000116752,BCAS2
MDM,IFNA8,ENSG00000116815,CD58
MDM,IFNA8,ENSG00000116852,KIF21B
MDM,IFNA8,ENSG00000116857,TMEM9
MDM,IFNA8,ENSG00000116885,OSCP1
MDM,IFNA8,ENSG00000116903,EXOC8
MDM,IFNA8,ENSG00000116962,NID1
MDM,IFNA8,ENSG00000116985,BMP8B
MDM,IFNA8,ENSG00000116990,MYCL
MDM,IFNA8,ENSG00000117016,RIMS3
MDM,IFNA8,ENSG00000117054,ACADM
MDM,IFNA8,ENSG00000117090,SLAMF1
MDM,IFNA8,ENSG00000117115,PADI2
MDM,IFNA8,ENSG00000117153,KLHL12
MDM,IFNA8,ENSG00000117245,KIF17
MDM,IFNA8,ENSG00000117305,HMGCL
MDM,IFNA8,ENSG00000117395,EBNA1BP2
MDM,IFNA8,ENSG00000117450,PRDX1
MDM,IFNA8,ENSG00000117479,SLC19A2
MDM,IFNA8,ENSG00000117481,NSUN4
MDM,IFNA8,ENSG00000117500,TMED5
MDM,IFNA8,ENSG00000117505,DR1
MDM,IFNA8,ENSG00000117528,ABCD3
MDM,IFNA8,ENSG00000117594,HSD11B1
MDM,IFNA8,ENSG00000117632,STMN1
MDM,IFNA8,ENSG00000117643,MAN1C1
MDM,IFNA8,ENSG00000117724,CENPF
MDM,IFNA8,ENSG00000117834,SLC5A9
MDM,IFNA8,ENSG00000117859,OSBPL9
MDM,IFNA8,ENSG00000118058,KMT2A
MDM,IFNA8,ENSG00000118242,MREG
MDM,IFNA8,ENSG00000118260,CREB1
MDM,IFNA8,ENSG00000118454,ANKRD13C
MDM,IFNA8,ENSG00000118507,AKAP7
MDM,IFNA8,ENSG00000118508,RAB32
MDM,IFNA8,ENSG00000118515,SGK1
MDM,IFNA8,ENSG00000118557,PMFBP1
MDM,IFNA8,ENSG00000118600,RXYLT1
MDM,IFNA8,ENSG00000118655,DCLRE1B
MDM,IFNA8,ENSG00000118855,MFSD1
MDM,IFNA8,ENSG00000118873,RAB3GAP2
MDM,IFNA8,ENSG00000118900,UBN1
MDM,IFNA8,ENSG00000118960,HS1BP3
MDM,IFNA8,ENSG00000118965,WDR35
MDM,IFNA8,ENSG00000119042,SATB2
MDM,IFNA8,ENSG00000119138,KLF9
MDM,IFNA8,ENSG00000119231,SENP5
MDM,IFNA8,ENSG00000119318,RAD23B
MDM,IFNA8,ENSG00000119326,CTNNAL1
MDM,IFNA8,ENSG00000119335,SET
MDM,IFNA8,ENSG00000119383,PTPA
MDM,IFNA8,ENSG00000119397,CNTRL
MDM,IFNA8,ENSG00000119402,FBXW2
MDM,IFNA8,ENSG00000119471,HSDL2
MDM,IFNA8,ENSG00000119508,NR4A3
MDM,IFNA8,ENSG00000119509,INVS
MDM,IFNA8,ENSG00000119514,GALNT12
MDM,IFNA8,ENSG00000119523,ALG2
MDM,IFNA8,ENSG00000119616,FCF1
MDM,IFNA8,ENSG00000119638,NEK9
MDM,IFNA8,ENSG00000119640,ACYP1
MDM,IFNA8,ENSG00000119673,ACOT2
MDM,IFNA8,ENSG00000119682,AREL1
MDM,IFNA8,ENSG00000119685,TTLL5
MDM,IFNA8,ENSG00000119688,ABCD4
MDM,IFNA8,ENSG00000119703,ZC2HC1C
MDM,IFNA8,ENSG00000119865,CNRIP1
MDM,IFNA8,ENSG00000119878,CRIPT
MDM,IFNA8,ENSG00000119899,SLC17A5
MDM,IFNA8,ENSG00000119950,MXI1
MDM,IFNA8,ENSG00000119953,SMNDC1
MDM,IFNA8,ENSG00000119979,DENND10
MDM,IFNA8,ENSG00000120053,GOT1
MDM,IFNA8,ENSG00000120137,PANK3
MDM,IFNA8,ENSG00000120253,NUP43
MDM,IFNA8,ENSG00000120254,MTHFD1L
MDM,IFNA8,ENSG00000120265,PCMT1
MDM,IFNA8,ENSG00000120280,TASL
MDM,IFNA8,ENSG00000120314,WDR55
MDM,IFNA8,ENSG00000120329,SLC25A2
MDM,IFNA8,ENSG00000120333,MRPS14
MDM,IFNA8,ENSG00000120337,TNFSF18
MDM,IFNA8,ENSG00000120457,KCNJ5
MDM,IFNA8,ENSG00000120533,ENY2
MDM,IFNA8,ENSG00000120594,PLXDC2
MDM,IFNA8,ENSG00000120696,KBTBD7
MDM,IFNA8,ENSG00000120708,TGFBI
MDM,IFNA8,ENSG00000120709,FAM53C
MDM,IFNA8,ENSG00000120756,PLS1
MDM,IFNA8,ENSG00000120798,NR2C1
MDM,IFNA8,ENSG00000120805,ARL1
MDM,IFNA8,ENSG00000120899,PTK2B
MDM,IFNA8,ENSG00000120942,UBIAD1
MDM,IFNA8,ENSG00000121067,SPOP
MDM,IFNA8,ENSG00000121104,FAM117A
MDM,IFNA8,ENSG00000121152,NCAPH
MDM,IFNA8,ENSG00000121281,ADCY7
MDM,IFNA8,ENSG00000121289,CEP89
MDM,IFNA8,ENSG00000121310,ECHDC2
MDM,IFNA8,ENSG00000121350,PYROXD1
MDM,IFNA8,ENSG00000121390,PSPC1
MDM,IFNA8,ENSG00000121413,ZSCAN18
MDM,IFNA8,ENSG00000121454,LHX4
MDM,IFNA8,ENSG00000121486,TRMT1L
MDM,IFNA8,ENSG00000121577,POPDC2
MDM,IFNA8,ENSG00000121578,B4GALT4
MDM,IFNA8,ENSG00000121644,DESI2
MDM,IFNA8,ENSG00000121690,DEPDC7
MDM,IFNA8,ENSG00000121691,CAT
MDM,IFNA8,ENSG00000121743,GJA3
MDM,IFNA8,ENSG00000121766,ZCCHC17
MDM,IFNA8,ENSG00000121933,TMIGD3
MDM,IFNA8,ENSG00000122126,OCRL
MDM,IFNA8,ENSG00000122223,CD244
MDM,IFNA8,ENSG00000122254,HS3ST2
MDM,IFNA8,ENSG00000122299,ZC3H7A
MDM,IFNA8,ENSG00000122335,SERAC1
MDM,IFNA8,ENSG00000122507,BBS9
MDM,IFNA8,ENSG00000122550,KLHL7
MDM,IFNA8,ENSG00000122574,WIPF3
MDM,IFNA8,ENSG00000122694,GLIPR2
MDM,IFNA8,ENSG00000122729,ACO1
MDM,IFNA8,ENSG00000122779,TRIM24
MDM,IFNA8,ENSG00000122861,PLAU
MDM,IFNA8,ENSG00000122863,CHST3
MDM,IFNA8,ENSG00000122870,BICC1
MDM,IFNA8,ENSG00000122958,VPS26A
MDM,IFNA8,ENSG00000122965,RBM19
MDM,IFNA8,ENSG00000123080,CDKN2C
MDM,IFNA8,ENSG00000123094,RASSF8
MDM,IFNA8,ENSG00000123124,WWP1
MDM,IFNA8,ENSG00000123136,DDX39A
MDM,IFNA8,ENSG00000123144,TRIR
MDM,IFNA8,ENSG00000123159,GIPC1
MDM,IFNA8,ENSG00000123338,NCKAP1L
MDM,IFNA8,ENSG00000123342,MMP19
MDM,IFNA8,ENSG00000123360,PDE1B
MDM,IFNA8,ENSG00000123384,LRP1
MDM,IFNA8,ENSG00000123427,EEF1AKMT3
MDM,IFNA8,ENSG00000123472,ATPAF1
MDM,IFNA8,ENSG00000123595,RAB9A
MDM,IFNA8,ENSG00000123643,SLC36A1
MDM,IFNA8,ENSG00000123908,AGO2
MDM,IFNA8,ENSG00000123933,MXD4
MDM,IFNA8,ENSG00000124006,OBSL1
